OBJECT_NAME,NORAD_CAT_ID,COUNTRY,LAUNCH,LAUNCH_YEAR,SITE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,OBJECT_ID,ORBIT_TYPE
RASSVET-3 3,68362.0,CIS,2026-03-23,2026.0,PKMTR,90.44,82.3,309.0,283.0,,2026-061C,LEO
RASSVET-3 4,68363.0,CIS,2026-03-23,2026.0,PKMTR,90.41,82.3,308.0,281.0,,2026-061D,LEO
RASSVET-3 5,68364.0,CIS,2026-03-23,2026.0,PKMTR,90.7,82.3,320.0,298.0,,2026-061E,LEO
RASSVET-3 6,68365.0,CIS,2026-03-23,2026.0,PKMTR,90.69,82.3,319.0,297.0,,2026-061F,LEO
RASSVET-3 7,68366.0,CIS,2026-03-23,2026.0,PKMTR,90.59,82.3,316.0,291.0,,2026-061G,LEO
RASSVET-3 8,68367.0,CIS,2026-03-23,2026.0,PKMTR,90.43,82.3,309.0,282.0,,2026-061H,LEO
RASSVET-3 9,68368.0,CIS,2026-03-23,2026.0,PKMTR,90.83,82.3,325.0,305.0,,2026-061J,LEO
RASSVET-3 10,68369.0,CIS,2026-03-23,2026.0,PKMTR,90.42,82.3,308.0,282.0,,2026-061K,LEO
RASSVET-3 11,68370.0,CIS,2026-03-23,2026.0,PKMTR,90.43,82.3,308.0,282.0,,2026-061L,LEO
RASSVET-3 12,68371.0,CIS,2026-03-23,2026.0,PKMTR,90.56,82.3,314.0,290.0,,2026-061M,LEO
RASSVET-3 13,68372.0,CIS,2026-03-23,2026.0,PKMTR,90.92,82.3,328.0,311.0,,2026-061N,LEO
RASSVET-3 14,68373.0,CIS,2026-03-23,2026.0,PKMTR,90.7,82.3,318.0,299.0,,2026-061P,LEO
RASSVET-3 15,68374.0,CIS,2026-03-23,2026.0,PKMTR,90.78,82.3,322.0,304.0,,2026-061Q,LEO
RASSVET-3 16,68375.0,CIS,2026-03-23,2026.0,PKMTR,91.12,82.3,339.0,320.0,,2026-061R,LEO
STARLINK-36987,68321.0,US,2026-03-22,2026.0,AFETR,93.6,53.16,452.0,450.0,,2026-059A,LEO
STARLINK-37088,68322.0,US,2026-03-22,2026.0,AFETR,92.95,53.16,420.0,418.0,,2026-059B,LEO
STARLINK-37164,68324.0,US,2026-03-22,2026.0,AFETR,93.81,53.16,462.0,460.0,,2026-059D,LEO
STARLINK-37206,68326.0,US,2026-03-22,2026.0,AFETR,93.64,53.16,453.0,452.0,,2026-059F,LEO
STARLINK-36245,68328.0,US,2026-03-22,2026.0,AFETR,93.79,53.16,461.0,459.0,,2026-059H,LEO
STARLINK-37205,68332.0,US,2026-03-22,2026.0,AFETR,94.0,53.16,471.0,469.0,,2026-059M,LEO
STARLINK-37191,68334.0,US,2026-03-22,2026.0,AFETR,93.7,53.16,456.0,455.0,,2026-059P,LEO
STARLINK-37143,68336.0,US,2026-03-22,2026.0,AFETR,93.89,53.16,466.0,463.0,,2026-059R,LEO
STARLINK-36237,68337.0,US,2026-03-22,2026.0,AFETR,92.95,53.16,419.0,418.0,,2026-059S,LEO
STARLINK-37200,68339.0,US,2026-03-22,2026.0,AFETR,93.62,53.16,453.0,451.0,,2026-059U,LEO
STARLINK-37158,68343.0,US,2026-03-22,2026.0,AFETR,92.95,53.16,420.0,418.0,,2026-059Y,LEO
STARLINK-36380,68344.0,US,2026-03-22,2026.0,AFETR,94.06,53.16,474.0,472.0,,2026-059Z,LEO
STARLINK-37136,68347.0,US,2026-03-22,2026.0,AFETR,93.73,53.16,458.0,456.0,,2026-059AC,LEO
STARLINK-37183,68349.0,US,2026-03-22,2026.0,AFETR,93.72,53.16,457.0,455.0,,2026-059AE,LEO
PROGRESS MS-33,68319.0,CIS,2026-03-22,2026.0,TTMTR,92.97,51.63,425.0,415.0,,2026-058A,LEO
STARLINK-36309,68325.0,US,2026-03-22,2026.0,AFETR,92.95,53.16,420.0,418.0,,2026-059E,LEO
STARLINK-37199,68327.0,US,2026-03-22,2026.0,AFETR,92.94,53.16,419.0,418.0,,2026-059G,LEO
STARLINK-37180,68333.0,US,2026-03-22,2026.0,AFETR,92.94,53.16,419.0,418.0,,2026-059N,LEO
STARLINK-37192,68342.0,US,2026-03-22,2026.0,AFETR,92.94,53.16,419.0,418.0,,2026-059X,LEO
STARLINK-36983,68323.0,US,2026-03-22,2026.0,AFETR,92.94,53.16,419.0,418.0,,2026-059C,LEO
STARLINK-37204,68329.0,US,2026-03-22,2026.0,AFETR,92.94,53.16,419.0,418.0,,2026-059J,LEO
STARLINK-37001,68330.0,US,2026-03-22,2026.0,AFETR,92.94,53.16,419.0,418.0,,2026-059K,LEO
STARLINK-37217,68335.0,US,2026-03-22,2026.0,AFETR,92.94,53.16,419.0,418.0,,2026-059Q,LEO
STARLINK-36254,68338.0,US,2026-03-22,2026.0,AFETR,92.95,53.16,420.0,418.0,,2026-059T,LEO
STARLINK-37169,68346.0,US,2026-03-22,2026.0,AFETR,92.94,53.16,420.0,418.0,,2026-059AB,LEO
STARLINK-37214,68345.0,US,2026-03-22,2026.0,AFETR,92.95,53.16,420.0,418.0,,2026-059AA,LEO
STARLINK-37182,68348.0,US,2026-03-22,2026.0,AFETR,92.95,53.16,420.0,418.0,,2026-059AD,LEO
STARLINK-36932,68331.0,US,2026-03-22,2026.0,AFETR,92.95,53.16,420.0,418.0,,2026-059L,LEO
STARLINK-37185,68340.0,US,2026-03-22,2026.0,AFETR,92.95,53.16,420.0,418.0,,2026-059V,LEO
STARLINK-37181,68341.0,US,2026-03-22,2026.0,AFETR,92.95,53.16,420.0,418.0,,2026-059W,LEO
STRIX-6,68291.0,JPN,2026-03-20,2026.0,RLLC,96.01,50.28,579.0,556.0,,2026-056A,LEO
STARLINK-36300,68303.0,US,2026-03-20,2026.0,AFWTR,91.09,97.29,329.0,327.0,,2026-057K,LEO
STARLINK-37138,68308.0,US,2026-03-20,2026.0,AFWTR,91.41,97.29,345.0,343.0,,2026-057Q,LEO
STARLINK-37150,68315.0,US,2026-03-20,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-057X,LEO
STARLINK-37107,68294.0,US,2026-03-20,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-057A,LEO
STARLINK-36277,68305.0,US,2026-03-20,2026.0,AFWTR,91.41,97.29,345.0,343.0,,2026-057M,LEO
STARLINK-37154,68316.0,US,2026-03-20,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-057Y,LEO
STARLINK-37118,68299.0,US,2026-03-20,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-057F,LEO
STARLINK-36875,68300.0,US,2026-03-20,2026.0,AFWTR,91.41,97.28,345.0,343.0,,2026-057G,LEO
STARLINK-37099,68301.0,US,2026-03-20,2026.0,AFWTR,91.41,97.28,345.0,343.0,,2026-057H,LEO
STARLINK-37007,68302.0,US,2026-03-20,2026.0,AFWTR,91.41,97.29,345.0,343.0,,2026-057J,LEO
STARLINK-36307,68306.0,US,2026-03-20,2026.0,AFWTR,91.41,97.28,345.0,343.0,,2026-057N,LEO
STARLINK-37140,68311.0,US,2026-03-20,2026.0,AFWTR,91.41,97.29,345.0,343.0,,2026-057T,LEO
STARLINK-36815,68313.0,US,2026-03-20,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-057V,LEO
STARLINK-37155,68314.0,US,2026-03-20,2026.0,AFWTR,91.41,97.28,345.0,343.0,,2026-057W,LEO
STARLINK-37139,68317.0,US,2026-03-20,2026.0,AFWTR,91.41,97.28,345.0,343.0,,2026-057Z,LEO
STARLINK-36355,68298.0,US,2026-03-20,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-057E,LEO
STARLINK-37147,68295.0,US,2026-03-20,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-057B,LEO
STARLINK-37142,68296.0,US,2026-03-20,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-057C,LEO
STARLINK-37115,68297.0,US,2026-03-20,2026.0,AFWTR,91.41,97.29,345.0,343.0,,2026-057D,LEO
STARLINK-36849,68304.0,US,2026-03-20,2026.0,AFWTR,91.4,97.29,344.0,342.0,,2026-057L,LEO
STARLINK-36264,68307.0,US,2026-03-20,2026.0,AFWTR,91.41,97.29,345.0,343.0,,2026-057P,LEO
STARLINK-37149,68309.0,US,2026-03-20,2026.0,AFWTR,91.4,97.29,344.0,342.0,,2026-057R,LEO
STARLINK-37148,68310.0,US,2026-03-20,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-057S,LEO
STARLINK-36854,68312.0,US,2026-03-20,2026.0,AFWTR,91.09,97.29,329.0,327.0,,2026-057U,LEO
STARLINK-37113,68318.0,US,2026-03-20,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-057AA,LEO
STARLINK-36962,68269.0,US,2026-03-19,2026.0,AFETR,91.09,53.15,329.0,327.0,,2026-055H,LEO
STARLINK-37123,68275.0,US,2026-03-19,2026.0,AFETR,91.12,53.16,330.0,329.0,,2026-055P,LEO
STARLINK-36999,68268.0,US,2026-03-19,2026.0,AFETR,91.08,53.16,329.0,327.0,,2026-055G,LEO
STARLINK-37070,68280.0,US,2026-03-19,2026.0,AFETR,91.08,53.16,329.0,327.0,,2026-055U,LEO
STARLINK-37160,68282.0,US,2026-03-19,2026.0,AFETR,91.09,53.16,329.0,327.0,,2026-055W,LEO
STARLINK-37162,68262.0,US,2026-03-19,2026.0,AFETR,91.75,53.16,361.0,360.0,,2026-055A,LEO
STARLINK-37156,68263.0,US,2026-03-19,2026.0,AFETR,92.15,53.16,381.0,379.0,,2026-055B,LEO
STARLINK-37163,68264.0,US,2026-03-19,2026.0,AFETR,92.06,53.16,376.0,374.0,,2026-055C,LEO
STARLINK-37133,68265.0,US,2026-03-19,2026.0,AFETR,91.97,53.16,372.0,370.0,,2026-055D,LEO
STARLINK-37042,68266.0,US,2026-03-19,2026.0,AFETR,91.68,53.16,358.0,356.0,,2026-055E,LEO
STARLINK-37103,68267.0,US,2026-03-19,2026.0,AFETR,92.31,53.16,389.0,387.0,,2026-055F,LEO
STARLINK-37028,68270.0,US,2026-03-19,2026.0,AFETR,92.17,53.16,382.0,380.0,,2026-055J,LEO
STARLINK-37029,68271.0,US,2026-03-19,2026.0,AFETR,92.33,53.16,389.0,388.0,,2026-055K,LEO
STARLINK-36974,68272.0,US,2026-03-19,2026.0,AFETR,92.94,53.16,419.0,418.0,,2026-055L,LEO
STARLINK-37019,68273.0,US,2026-03-19,2026.0,AFETR,92.03,53.16,375.0,373.0,,2026-055M,LEO
STARLINK-37129,68274.0,US,2026-03-19,2026.0,AFETR,91.89,53.16,368.0,366.0,,2026-055N,LEO
STARLINK-37125,68276.0,US,2026-03-19,2026.0,AFETR,91.98,53.16,372.0,371.0,,2026-055Q,LEO
STARLINK-36989,68277.0,US,2026-03-19,2026.0,AFETR,91.1,53.16,331.0,326.0,,2026-055R,LEO
STARLINK-36982,68278.0,US,2026-03-19,2026.0,AFETR,92.31,53.16,389.0,387.0,,2026-055S,LEO
STARLINK-36934,68279.0,US,2026-03-19,2026.0,AFETR,92.22,53.16,385.0,383.0,,2026-055T,LEO
STARLINK-37134,68281.0,US,2026-03-19,2026.0,AFETR,92.15,53.16,381.0,379.0,,2026-055V,LEO
STARLINK-37124,68283.0,US,2026-03-19,2026.0,AFETR,92.04,53.16,376.0,374.0,,2026-055X,LEO
STARLINK-37159,68284.0,US,2026-03-19,2026.0,AFETR,92.95,53.16,420.0,418.0,,2026-055Y,LEO
STARLINK-36725,68285.0,US,2026-03-19,2026.0,AFETR,92.12,53.16,379.0,378.0,,2026-055Z,LEO
STARLINK-36998,68286.0,US,2026-03-19,2026.0,AFETR,91.08,53.16,328.0,327.0,,2026-055AA,LEO
STARLINK-37165,68287.0,US,2026-03-19,2026.0,AFETR,91.08,53.16,328.0,327.0,,2026-055AB,LEO
STARLINK-37016,68288.0,US,2026-03-19,2026.0,AFETR,92.49,53.16,397.0,396.0,,2026-055AC,LEO
STARLINK-37010,68289.0,US,2026-03-19,2026.0,AFETR,91.08,53.16,331.0,324.0,,2026-055AD,LEO
STARLINK-37151,68290.0,US,2026-03-19,2026.0,AFETR,92.42,53.16,394.0,392.0,,2026-055AE,LEO
STARLINK-37030,68220.0,US,2026-03-17,2026.0,AFWTR,93.86,97.28,465.0,462.0,,2026-053P,LEO
STARLINK-37025,68223.0,US,2026-03-17,2026.0,AFWTR,93.91,97.29,467.0,465.0,,2026-053S,LEO
STARLINK-37132,68233.0,US,2026-03-17,2026.0,AFETR,92.59,53.16,402.0,401.0,,2026-054B,LEO
STARLINK-37101,68234.0,US,2026-03-17,2026.0,AFETR,93.01,53.16,423.0,421.0,,2026-054C,LEO
STARLINK-37127,68236.0,US,2026-03-17,2026.0,AFETR,92.52,53.16,399.0,397.0,,2026-054E,LEO
STARLINK-37092,68240.0,US,2026-03-17,2026.0,AFETR,92.63,53.16,404.0,403.0,,2026-054J,LEO
STARLINK-37094,68241.0,US,2026-03-17,2026.0,AFETR,92.95,53.16,420.0,417.0,,2026-054K,LEO
STARLINK-36356,68242.0,US,2026-03-17,2026.0,AFETR,92.95,53.16,420.0,418.0,,2026-054L,LEO
STARLINK-36310,68244.0,US,2026-03-17,2026.0,AFETR,92.87,53.16,416.0,415.0,,2026-054N,LEO
STARLINK-36247,68245.0,US,2026-03-17,2026.0,AFETR,92.94,53.16,420.0,418.0,,2026-054P,LEO
STARLINK-37043,68246.0,US,2026-03-17,2026.0,AFETR,92.85,53.16,415.0,413.0,,2026-054Q,LEO
STARLINK-37044,68247.0,US,2026-03-17,2026.0,AFETR,92.73,53.16,409.0,407.0,,2026-054R,LEO
STARLINK-36997,68248.0,US,2026-03-17,2026.0,AFETR,92.95,53.16,420.0,418.0,,2026-054S,LEO
STARLINK-37141,68249.0,US,2026-03-17,2026.0,AFETR,92.69,53.16,407.0,406.0,,2026-054T,LEO
STARLINK-37087,68250.0,US,2026-03-17,2026.0,AFETR,92.56,53.16,401.0,399.0,,2026-054U,LEO
STARLINK-36274,68251.0,US,2026-03-17,2026.0,AFETR,92.59,53.16,402.0,401.0,,2026-054V,LEO
STARLINK-37085,68252.0,US,2026-03-17,2026.0,AFETR,92.84,53.16,414.0,413.0,,2026-054W,LEO
STARLINK-37086,68253.0,US,2026-03-17,2026.0,AFETR,92.95,53.16,420.0,418.0,,2026-054X,LEO
STARLINK-37084,68254.0,US,2026-03-17,2026.0,AFETR,92.71,53.16,408.0,406.0,,2026-054Y,LEO
STARLINK-37075,68255.0,US,2026-03-17,2026.0,AFETR,92.97,53.16,421.0,419.0,,2026-054Z,LEO
STARLINK-36333,68256.0,US,2026-03-17,2026.0,AFETR,92.94,53.16,419.0,418.0,,2026-054AA,LEO
STARLINK-36890,68258.0,US,2026-03-17,2026.0,AFETR,92.95,53.16,420.0,418.0,,2026-054AC,LEO
STARLINK-36323,68259.0,US,2026-03-17,2026.0,AFETR,92.67,53.16,406.0,404.0,,2026-054AD,LEO
STARLINK-37056,68260.0,US,2026-03-17,2026.0,AFETR,92.94,53.16,420.0,417.0,,2026-054AE,LEO
STARLINK-37120,68211.0,US,2026-03-17,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-053E,LEO
STARLINK-37097,68238.0,US,2026-03-17,2026.0,AFETR,91.41,53.16,344.0,343.0,,2026-054G,LEO
STARLINK-36977,68224.0,US,2026-03-17,2026.0,AFWTR,88.25,97.27,193.0,183.0,,2026-053T,LEO
STARLINK-36948,68209.0,US,2026-03-17,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-053C,LEO
STARLINK-37119,68210.0,US,2026-03-17,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-053D,LEO
STARLINK-36272,68215.0,US,2026-03-17,2026.0,AFWTR,92.95,97.28,420.0,418.0,,2026-053J,LEO
STARLINK-37014,68216.0,US,2026-03-17,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-053K,LEO
STARLINK-37108,68218.0,US,2026-03-17,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-053M,LEO
STARLINK-37110,68222.0,US,2026-03-17,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-053R,LEO
STARLINK-37083,68227.0,US,2026-03-17,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-053W,LEO
STARLINK-36963,68235.0,US,2026-03-17,2026.0,AFETR,91.41,53.16,345.0,343.0,,2026-054D,LEO
STARLINK-37095,68237.0,US,2026-03-17,2026.0,AFETR,91.41,53.16,345.0,343.0,,2026-054F,LEO
STARLINK-36986,68207.0,US,2026-03-17,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-053A,LEO
STARLINK-37009,68208.0,US,2026-03-17,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-053B,LEO
STARLINK-37117,68212.0,US,2026-03-17,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-053F,LEO
STARLINK-37116,68213.0,US,2026-03-17,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-053G,LEO
STARLINK-35854,68214.0,US,2026-03-17,2026.0,AFWTR,93.85,97.29,465.0,461.0,,2026-053H,LEO
STARLINK-37011,68217.0,US,2026-03-17,2026.0,AFWTR,93.85,97.29,464.0,462.0,,2026-053L,LEO
STARLINK-37106,68219.0,US,2026-03-17,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-053N,LEO
STARLINK-37012,68221.0,US,2026-03-17,2026.0,AFWTR,93.86,97.28,464.0,462.0,,2026-053Q,LEO
STARLINK-36960,68225.0,US,2026-03-17,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-053U,LEO
STARLINK-37038,68226.0,US,2026-03-17,2026.0,AFWTR,93.86,97.29,465.0,461.0,,2026-053V,LEO
STARLINK-37050,68228.0,US,2026-03-17,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-053X,LEO
STARLINK-37081,68229.0,US,2026-03-17,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-053Y,LEO
STARLINK-37100,68230.0,US,2026-03-17,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-053Z,LEO
STARLINK-37104,68231.0,US,2026-03-17,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-053AA,LEO
STARLINK-37027,68232.0,US,2026-03-17,2026.0,AFETR,91.41,53.16,345.0,343.0,,2026-054A,LEO
STARLINK-37096,68239.0,US,2026-03-17,2026.0,AFETR,91.41,53.16,345.0,343.0,,2026-054H,LEO
STARLINK-36345,68243.0,US,2026-03-17,2026.0,AFETR,91.41,53.16,346.0,342.0,,2026-054M,LEO
STARLINK-36745,68257.0,US,2026-03-17,2026.0,AFETR,91.41,53.16,345.0,343.0,,2026-054AB,LEO
YUXING-3 06,68199.0,PRC,2026-03-16,2026.0,JSC,95.34,97.53,545.0,525.0,,2026-052B,LEO
STARLINK-37003,68170.0,US,2026-03-14,2026.0,AFETR,93.58,53.16,450.0,449.0,,2026-050D,LEO
STARLINK-37031,68172.0,US,2026-03-14,2026.0,AFETR,93.58,53.16,451.0,449.0,,2026-050F,LEO
STARLINK-36905,68176.0,US,2026-03-14,2026.0,AFETR,93.31,53.16,438.0,436.0,,2026-050K,LEO
STARLINK-36969,68167.0,US,2026-03-14,2026.0,AFETR,93.58,53.16,451.0,448.0,,2026-050A,LEO
STARLINK-37077,68169.0,US,2026-03-14,2026.0,AFETR,93.58,53.16,450.0,449.0,,2026-050C,LEO
STARLINK-37076,68173.0,US,2026-03-14,2026.0,AFETR,93.33,53.16,440.0,435.0,,2026-050G,LEO
STARLINK-37078,68174.0,US,2026-03-14,2026.0,AFETR,93.36,53.16,440.0,438.0,,2026-050H,LEO
STARLINK-36886,68175.0,US,2026-03-14,2026.0,AFETR,93.31,53.16,438.0,435.0,,2026-050J,LEO
STARLINK-36668,68177.0,US,2026-03-14,2026.0,AFETR,92.94,53.16,420.0,418.0,,2026-050L,LEO
STARLINK-36677,68178.0,US,2026-03-14,2026.0,AFETR,93.31,53.16,439.0,435.0,,2026-050M,LEO
STARLINK-37052,68179.0,US,2026-03-14,2026.0,AFETR,93.58,53.16,450.0,449.0,,2026-050N,LEO
STARLINK-37082,68182.0,US,2026-03-14,2026.0,AFETR,93.31,53.16,437.0,436.0,,2026-050R,LEO
STARLINK-37102,68183.0,US,2026-03-14,2026.0,AFETR,93.58,53.15,451.0,448.0,,2026-050S,LEO
STARLINK-37006,68187.0,US,2026-03-14,2026.0,AFETR,93.38,53.16,441.0,439.0,,2026-050W,LEO
STARLINK-37071,68190.0,US,2026-03-14,2026.0,AFETR,93.35,53.16,440.0,437.0,,2026-050Z,LEO
STARLINK-37098,68192.0,US,2026-03-14,2026.0,AFETR,93.31,53.16,437.0,436.0,,2026-050AB,LEO
STARLINK-37093,68194.0,US,2026-03-14,2026.0,AFETR,93.35,53.16,440.0,437.0,,2026-050AD,LEO
STARLINK-37058,68195.0,US,2026-03-14,2026.0,AFETR,93.32,53.16,441.0,433.0,,2026-050AE,LEO
STARLINK-37032,68181.0,US,2026-03-14,2026.0,AFETR,93.58,53.16,450.0,449.0,,2026-050Q,LEO
STARLINK-37061,68185.0,US,2026-03-14,2026.0,AFETR,93.31,53.16,438.0,436.0,,2026-050U,LEO
STARLINK-37035,68180.0,US,2026-03-14,2026.0,AFETR,93.58,53.16,450.0,449.0,,2026-050P,LEO
STARLINK-36964,68184.0,US,2026-03-14,2026.0,AFETR,93.57,53.16,451.0,448.0,,2026-050T,LEO
STARLINK-37079,68186.0,US,2026-03-14,2026.0,AFETR,92.94,53.16,420.0,418.0,,2026-050V,LEO
STARLINK-37091,68191.0,US,2026-03-14,2026.0,AFETR,93.31,53.16,438.0,435.0,,2026-050AA,LEO
STARLINK-36984,68168.0,US,2026-03-14,2026.0,AFETR,93.43,53.16,444.0,441.0,,2026-050B,LEO
STARLINK-37034,68171.0,US,2026-03-14,2026.0,AFETR,93.37,53.16,441.0,439.0,,2026-050E,LEO
STARLINK-36305,68189.0,US,2026-03-14,2026.0,AFETR,93.38,53.16,440.0,439.0,,2026-050Y,LEO
STARLINK-37090,68193.0,US,2026-03-14,2026.0,AFETR,93.38,53.16,441.0,439.0,,2026-050AC,LEO
STARLINK-36340,68188.0,US,2026-03-14,2026.0,AFETR,88.19,53.15,189.0,180.0,,2026-050X,LEO
STARLINK-36980,68146.0,US,2026-03-13,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-049E,LEO
STARLINK-37064,68157.0,US,2026-03-13,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-049R,LEO
STARLINK-37069,68158.0,US,2026-03-13,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-049S,LEO
STARLINK-36958,68163.0,US,2026-03-13,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-049X,LEO
STARLINK-36971,68165.0,US,2026-03-13,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-049Z,LEO
STARLINK-36604,68142.0,US,2026-03-13,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-049A,LEO
STARLINK-36995,68143.0,US,2026-03-13,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-049B,LEO
STARLINK-37020,68144.0,US,2026-03-13,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-049C,LEO
STARLINK-36244,68145.0,US,2026-03-13,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-049D,LEO
STARLINK-37055,68147.0,US,2026-03-13,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-049F,LEO
STARLINK-36981,68148.0,US,2026-03-13,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-049G,LEO
STARLINK-36992,68149.0,US,2026-03-13,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-049H,LEO
STARLINK-37060,68150.0,US,2026-03-13,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-049J,LEO
STARLINK-37073,68151.0,US,2026-03-13,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-049K,LEO
STARLINK-37049,68152.0,US,2026-03-13,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-049L,LEO
STARLINK-37072,68153.0,US,2026-03-13,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-049M,LEO
STARLINK-36241,68154.0,US,2026-03-13,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-049N,LEO
STARLINK-37048,68155.0,US,2026-03-13,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-049P,LEO
STARLINK-36313,68156.0,US,2026-03-13,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-049Q,LEO
STARLINK-37053,68159.0,US,2026-03-13,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-049T,LEO
STARLINK-36306,68160.0,US,2026-03-13,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-049U,LEO
STARLINK-37057,68161.0,US,2026-03-13,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-049V,LEO
STARLINK-37013,68162.0,US,2026-03-13,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-049W,LEO
STARLINK-37002,68164.0,US,2026-03-13,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-049Y,LEO
STARLINK-36273,68166.0,US,2026-03-13,2026.0,AFWTR,91.41,97.28,345.0,343.0,,2026-049AA,LEO
SHIYAN 30-04,68140.0,PRC,2026-03-12,2026.0,XSC,96.53,34.99,594.0,590.0,,2026-048B,LEO
ICOR SV,68127.0,US,2026-03-12,2026.0,AFWTR,88.37,123.06,219.0,169.0,,2026-046A,LEO
HULIANWANG DIGUI-155,68129.0,PRC,2026-03-12,2026.0,WSC,106.41,50.01,1061.0,1060.0,,2026-047A,LEO
HULIANWANG DIGUI-156,68130.0,PRC,2026-03-12,2026.0,WSC,106.4,50.0,1060.0,1059.0,,2026-047B,LEO
HULIANWANG DIGUI-157,68131.0,PRC,2026-03-12,2026.0,WSC,106.39,50.0,1060.0,1059.0,,2026-047C,LEO
HULIANWANG DIGUI-158,68132.0,PRC,2026-03-12,2026.0,WSC,106.36,50.0,1058.0,1057.0,,2026-047D,LEO
HULIANWANG DIGUI-159,68133.0,PRC,2026-03-12,2026.0,WSC,106.35,50.0,1058.0,1057.0,,2026-047E,LEO
HULIANWANG DIGUI-160,68134.0,PRC,2026-03-12,2026.0,WSC,106.32,50.01,1056.0,1056.0,,2026-047F,LEO
HULIANWANG DIGUI-161,68135.0,PRC,2026-03-12,2026.0,WSC,106.33,50.01,1057.0,1056.0,,2026-047G,LEO
HULIANWANG DIGUI-162,68136.0,PRC,2026-03-12,2026.0,WSC,106.3,50.01,1056.0,1055.0,,2026-047H,LEO
HULIANWANG DIGUI-163,68137.0,PRC,2026-03-12,2026.0,WSC,106.28,50.01,1056.0,1053.0,,2026-047J,LEO
SHIYAN 30-03,68139.0,PRC,2026-03-12,2026.0,XSC,96.52,35.0,595.0,589.0,,2026-048A,LEO
ECHOSTAR 25,68126.0,US,2026-03-10,2026.0,AFETR,1436.12,0.04,35798.0,35776.0,,2026-045A,GEO
STARLINK-36855,68121.0,US,2026-03-08,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-044W,LEO
STARLINK-37046,68102.0,US,2026-03-08,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-044B,LEO
STARLINK-37018,68103.0,US,2026-03-08,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-044C,LEO
STARLINK-37021,68105.0,US,2026-03-08,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-044E,LEO
STARLINK-36791,68111.0,US,2026-03-08,2026.0,AFWTR,93.9,97.29,467.0,464.0,,2026-044L,LEO
